bucket_id,ts,side,pred_long,pred_short,gap,variant,window,outcome,whipsaw,O.06,O.12,O.24,O.18,O.23
9954,1782655166,short,34.25,41.55,7.29,W-ALL,discovery,SL,0,,0.3135,0.1673,0.0837,103.2200
9955,1782655217,short,34.56,41.09,6.53,W-ALL,discovery,SL,0,,0.2714,0.2509,0.1254,103.2200
9956,1782655281,short,34.80,41.01,6.21,W-ALL,discovery,SL,0,,0.2294,0.3344,0.1672,248.8960
9957,1782655354,short,34.19,41.46,7.27,W-ALL,discovery,SL,0,,0.2714,0.2509,0.1254,103.2200
9958,1782655425,short,34.32,41.57,7.26,W-ALL,discovery,SL,1,,0.1175,0.5566,0.2783,284.6460
9959,1782655528,short,34.79,41.29,6.50,W-ALL,discovery,SL,0,,0.3977,0.0000,0.0000,0.0000
9960,1782655601,short,34.82,41.03,6.21,W-ALL,discovery,SL,0,,0.2434,0.0279,0.0139,0.0000
9961,1782655661,short,34.72,41.04,6.32,W-ALL,discovery,SL,1,,0.1874,0.0836,0.0418,48.5820
9962,1782655758,short,34.47,41.42,6.95,W-ALL,discovery,SL,1,,0.0337,0.3893,0.1947,377.8130
9963,1782655815,short,34.37,41.47,7.10,W-ALL,discovery,TP,0,1.9597,,,,
9964,1782655880,short,34.66,41.33,6.67,W-ALL,discovery,TP,0,1.9461,,,,
9965,1782655909,short,34.27,41.51,7.24,W-ALL,discovery,SL,1,,0.0337,0.3893,0.1947,377.8130
9966,1782655987,short,34.33,41.52,7.19,W-ALL,discovery,SL,1,,0.0616,0.3338,0.1669,300.0190
9967,1782656069,short,33.99,41.76,7.77,W-ALL,discovery,SL,1,,0.0756,0.3060,0.1530,218.1810
9968,1782656238,short,34.07,41.57,7.50,W-ALL,discovery,SL,1,,0.1175,0.2227,0.1113,48.5820
9969,1782656287,short,34.15,41.55,7.39,W-ALL,discovery,SL,0,,0.2014,0.0000,0.0000,0.0000
9970,1782656370,short,34.13,41.68,7.55,W-ALL,discovery,TP,0,1.9461,,,,
9971,1782656383,short,34.62,41.27,6.65,W-ALL,discovery,TP,0,2.0815,,,,
9972,1782656388,short,34.92,40.88,5.96,W-ALL,discovery,TP,0,2.1896,,,,
9973,1782656403,short,35.04,41.19,6.15,W-ALL,discovery,TP,0,2.2031,,,,
9974,1782656409,short,34.66,41.25,6.59,W-ALL,discovery,TP,0,2.2031,,,,
9975,1782656415,short,34.79,41.12,6.32,W-ALL,discovery,TP,0,2.1221,,,,
9976,1782656420,short,35.19,40.66,5.48,W-ALL,discovery,TP,0,2.1356,,,,
9977,1782656435,short,34.99,41.15,6.16,W-ALL,discovery,TP,0,2.0410,,,,
9978,1782656461,short,34.60,41.40,6.79,W-ALL,discovery,TP,0,2.0274,,,,
9979,1782656507,short,34.50,41.39,6.89,W-ALL,discovery,TP,0,2.0003,,,,
9980,1782656551,short,34.82,41.30,6.48,W-ALL,discovery,TP,0,1.9055,,,,
9981,1782656605,short,35.30,41.06,5.76,W-ALL,discovery,TP,0,1.7832,,,,
9982,1782656699,short,35.24,41.20,5.96,W-ALL,discovery,TP,0,1.7696,,,,
9983,1782656788,short,35.17,40.98,5.81,W-ALL,discovery,SL,1,,0.1738,0.1115,0.0557,88.2270
9984,1782656844,short,35.00,41.15,6.16,W-ALL,discovery,TP,0,1.7696,,,,
9985,1782656932,short,35.03,41.09,6.06,W-ALL,discovery,TP,0,1.7832,,,,
9986,1782657045,short,35.16,41.17,6.02,W-ALL,discovery,TP,0,1.7968,,,,
9987,1782657103,short,34.62,41.66,7.04,W-ALL,discovery,TP,0,1.8240,,,,
9988,1782657184,short,34.81,41.47,6.66,W-ALL,discovery,TP,0,1.8104,,,,
9989,1782657248,short,34.67,41.51,6.84,W-ALL,discovery,TP,0,1.9055,,,,
9990,1782657351,short,34.84,41.31,6.47,W-ALL,discovery,TP,0,1.7560,,,,
9991,1782657407,short,34.56,41.40,6.84,W-ALL,discovery,TP,0,1.7968,,,,
9992,1782657433,short,34.72,41.47,6.75,W-ALL,discovery,TP,0,1.7560,,,,
9993,1782657434,short,35.18,40.80,5.62,W-ALL,discovery,SL,1,,0.1318,0.1950,0.0975,394.1360
9994,1782657454,short,35.27,40.88,5.60,W-ALL,discovery,TP,0,1.8104,,,,
9995,1782657464,short,35.16,40.99,5.82,W-ALL,discovery,TP,0,1.7423,,,,
9996,1782657499,short,35.21,40.89,5.68,W-ALL,discovery,SL,1,,0.1878,0.0836,0.0418,0.0000
9997,1782657566,short,34.86,41.20,6.34,W-ALL,discovery,SL,1,,0.1738,0.0836,0.0418,53.4050
9998,1782657666,short,34.83,41.27,6.44,W-ALL,discovery,TP,0,1.7832,,,,
9999,1782657749,short,34.89,41.12,6.22,W-ALL,discovery,SL,1,,0.1598,0.1115,0.0557,209.1000
10000,1782657802,short,34.80,41.13,6.33,W-ALL,discovery,SL,1,,0.1878,0.0000,0.0000,0.0000
10001,1782657958,short,34.74,41.12,6.38,W-ALL,discovery,SL,1,,0.1738,0.0279,0.0139,0.0000
10002,1782657993,short,34.88,41.06,6.18,W-ALL,discovery,TP,0,1.7423,,,,
10003,1782658082,short,34.70,41.42,6.72,W-ALL,discovery,TP,0,1.8783,,,,
10004,1782658085,short,34.70,41.11,6.41,W-ALL,discovery,TP,0,1.9597,,,,
10005,1782658095,short,34.97,41.24,6.27,W-ALL,discovery,TP,0,2.0139,,,,
10006,1782658133,short,34.87,41.32,6.45,W-ALL,discovery,TP,0,1.8376,,,,
10007,1782658235,short,34.70,41.39,6.69,W-ALL,discovery,TP,0,1.7015,,,,
10008,1782658353,short,34.29,41.55,7.26,W-ALL,discovery,TP,0,1.7423,,,,
10009,1782658463,short,34.22,41.38,7.16,W-ALL,discovery,SL,1,,0.2298,0.8924,0.4462,822.2330
10010,1782658493,short,34.17,41.61,7.44,W-ALL,discovery,SL,1,,0.2859,0.7812,0.3906,653.4540
10011,1782658540,short,34.03,41.75,7.72,W-ALL,discovery,SL,1,,0.2439,0.8646,0.4323,725.2550
10012,1782658684,short,33.86,41.91,8.05,W-ALL,discovery,SL,1,,0.3000,0.7535,0.3767,369.7120
10013,1782658752,short,34.12,41.82,7.70,W-ALL,discovery,SL,1,,0.3000,0.7535,0.3767,369.7120
10014,1782658761,short,34.67,41.40,6.73,W-ALL,discovery,SL,1,,0.3140,0.7256,0.3628,360.3520
10015,1782658795,short,34.63,41.56,6.93,W-ALL,discovery,SL,0,,0.3983,0.0000,0.0000,0.0000
10016,1782658867,short,34.70,41.41,6.71,W-ALL,discovery,SL,1,,0.3000,0.7535,0.3767,326.3060
10017,1782658908,short,34.59,41.58,6.99,W-ALL,discovery,SL,1,,0.3702,0.0000,0.0000,0.0000
10018,1782658962,short,34.50,41.53,7.03,W-ALL,discovery,SL,1,,0.2298,0.8924,0.4462,377.0170
10019,1782659041,short,34.36,41.87,7.50,W-ALL,discovery,TP,0,1.7832,,,,
10020,1782659140,short,33.99,42.02,8.04,W-ALL,discovery,TP,0,1.7832,,,,
10021,1782659193,short,34.01,41.80,7.79,W-ALL,discovery,TP,0,1.7151,,,,
10022,1782659273,short,34.39,41.57,7.18,W-ALL,discovery,TP,0,1.7696,,,,
10023,1782659276,short,34.20,41.41,7.21,W-ALL,discovery,TP,0,1.7560,,,,
10024,1782659276,short,34.24,41.44,7.20,W-ALL,discovery,TP,0,1.7423,,,,
10025,1782659286,short,34.38,41.55,7.17,W-ALL,discovery,TP,0,1.7560,,,,
10026,1782659311,short,34.76,41.08,6.33,W-ALL,discovery,SL,1,,0.2018,0.9479,0.4739,405.3620
10027,1782659335,short,34.77,41.28,6.50,W-ALL,discovery,SL,1,,0.3702,0.6144,0.3072,192.7820
10028,1782659341,short,35.03,41.04,6.02,W-ALL,discovery,SL,0,,0.5110,0.3356,0.1678,41.3230
10029,1782659350,short,34.76,41.32,6.56,W-ALL,discovery,SL,0,,0.5251,0.3076,0.1538,32.4970
10030,1782659360,short,34.85,41.20,6.36,W-ALL,discovery,SL,0,,0.5110,0.3356,0.1678,32.4970
10031,1782659382,short,35.12,41.14,6.02,W-ALL,discovery,SL,0,,0.5110,0.3356,0.1678,32.4970
10032,1782659403,short,35.22,40.89,5.68,W-ALL,discovery,SL,0,,0.5110,0.3356,0.1678,32.4970
10033,1782659429,short,35.23,40.97,5.74,W-ALL,discovery,SL,0,,0.6380,0.0840,0.0420,6.5990
10034,1782659436,short,35.12,40.93,5.82,W-ALL,discovery,SL,0,,0.6804,0.0000,0.0000,0.0000
10035,1782659486,short,35.42,40.71,5.28,W-ALL,discovery,SL,0,,0.4828,0.0559,0.0280,0.0000
10036,1782659502,short,35.76,40.43,4.67,W-ALL,discovery,SL,0,,0.4546,0.1118,0.0559,0.0000
10037,1782659527,short,35.92,40.30,4.38,W-ALL,discovery,SL,0,,0.3983,0.1397,0.0698,0.0000
10038,1782659599,short,35.81,40.49,4.69,W-ALL,discovery,SL,0,,0.2579,0.2232,0.1116,68.4340
10039,1782659651,short,35.56,40.60,5.04,W-ALL,discovery,SL,1,,0.1878,0.3624,0.1812,117.0000
10040,1782659672,short,35.65,40.52,4.87,W-ALL,discovery,SL,0,,0.2439,0.2510,0.1255,68.4340
10041,1782659711,short,35.58,40.69,5.11,W-ALL,discovery,SL,1,,0.1878,0.3624,0.1812,96.7790
10042,1782659739,short,35.84,40.60,4.75,W-ALL,discovery,SL,0,,0.2298,0.2789,0.1394,68.4340
10043,1782659808,short,35.50,40.81,5.31,W-ALL,discovery,SL,0,,0.3281,0.0000,0.0000,0.0000
10044,1782659882,short,35.69,40.58,4.89,W-ALL,discovery,SL,1,,0.1458,0.1393,0.0697,15.5050
10045,1782659893,short,35.80,40.60,4.80,W-ALL,discovery,SL,1,,0.0200,0.3896,0.1948,768.9350
10046,1782659897,short,35.52,40.62,5.10,W-ALL,discovery,TP,0,1.9326,,,,
10047,1782659905,short,35.35,40.70,5.35,W-ALL,discovery,TP,0,1.9461,,,,
10048,1782659911,short,35.42,40.62,5.20,W-ALL,discovery,TP,0,1.8783,,,,
10049,1782659942,short,35.15,41.01,5.86,W-ALL,discovery,SL,1,,0.0479,0.3340,0.1670,653.7740
10050,1782660004,short,35.25,40.71,5.46,W-ALL,discovery,SL,1,,0.1458,0.1393,0.0697,15.5050
10051,1782660045,short,35.27,40.78,5.51,W-ALL,discovery,SL,1,,0.1458,0.1393,0.0697,15.5050
10052,1782660091,short,35.46,40.49,5.03,W-ALL,discovery,SL,1,,0.1318,0.1672,0.0836,15.5050
10053,1782660170,short,35.19,40.55,5.36,W-ALL,discovery,SL,1,,0.1178,0.1950,0.0975,200.4310
10054,1782660301,short,34.47,41.08,6.61,W-ALL,discovery,SL,1,,0.1318,0.1672,0.0836,15.5050
10055,1782660335,short,34.58,41.27,6.70,W-ALL,discovery,SL,1,,0.0759,0.2784,0.1392,260.2990
10056,1782660354,short,34.51,41.42,6.91,W-ALL,discovery,SL,1,,0.0200,0.3896,0.1948,344.8830
10057,1782660402,short,34.22,41.60,7.38,W-ALL,discovery,SL,1,,0.0479,0.3340,0.1670,260.2990
10058,1782660448,short,34.31,41.47,7.16,W-ALL,discovery,SL,1,,0.1178,0.1950,0.0975,68.8450
10059,1782660594,short,33.95,41.58,7.63,W-ALL,discovery,SL,1,,0.1178,0.1950,0.0975,68.8450
10060,1782660609,short,34.25,41.50,7.26,W-ALL,discovery,SL,1,,0.1738,0.0836,0.0418,0.0000
10061,1782660663,short,33.76,42.09,8.33,W-ALL,discovery,SL,1,,0.1318,0.0000,0.0000,0.0000
10062,1782660699,short,34.20,41.70,7.50,W-ALL,discovery,SL,1,,0.0340,0.1670,0.0835,0.0000
10063,1782660798,short,34.09,42.03,7.95,W-ALL,discovery,TP,0,1.9055,,,,
10064,1782660806,short,34.16,41.54,7.38,W-ALL,discovery,TP,0,1.9868,,,,
10065,1782660806,short,34.39,41.32,6.94,W-ALL,discovery,TP,0,2.0274,,,,
10066,1782660806,short,34.62,41.02,6.39,W-ALL,discovery,TP,0,2.0410,,,,
10067,1782660811,short,35.19,40.57,5.38,W-ALL,discovery,TP,0,2.1086,,,,
10068,1782660811,short,34.86,40.91,6.05,W-ALL,discovery,TP,0,2.0815,,,,
10069,1782660833,short,34.65,41.41,6.76,W-ALL,discovery,TP,0,1.9055,,,,
10070,1782660850,short,34.37,41.57,7.20,W-ALL,discovery,TP,0,1.9733,,,,
10071,1782660874,short,35.23,40.89,5.66,W-ALL,discovery,TP,0,2.0680,,,,
10072,1782660895,short,35.43,40.72,5.30,W-ALL,discovery,TP,0,2.0545,,,,
10073,1782660907,short,35.47,40.56,5.09,W-ALL,discovery,TP,0,1.9326,,,,
10074,1782660923,short,35.66,40.64,4.98,W-ALL,discovery,TP,0,1.9733,,,,
10075,1782660936,short,35.44,40.70,5.27,W-ALL,discovery,TP,0,1.9461,,,,
10076,1782660962,short,35.80,40.56,4.76,W-ALL,discovery,SL,1,,0.0340,0.5288,0.2644,952.0180
10077,1782660987,short,35.60,40.72,5.12,W-ALL,discovery,SL,1,,0.1178,0.3621,0.1811,777.2660
10078,1782661002,short,35.58,40.58,4.99,W-ALL,discovery,SL,1,,0.1318,0.3343,0.1672,560.0650
10079,1782661004,short,35.60,40.20,4.60,W-ALL,discovery,SL,1,,0.1458,0.3065,0.1532,437.0490
10080,1782661022,short,35.85,40.39,4.54,W-ALL,discovery,SL,0,,0.2018,0.1951,0.0976,376.6860
10081,1782661068,short,35.32,40.67,5.34,W-ALL,discovery,SL,0,,0.2298,0.1394,0.0697,173.8680
10082,1782661126,short,35.03,40.94,5.91,W-ALL,discovery,SL,0,,0.2298,0.1394,0.0697,173.8680
10083,1782661224,short,35.00,40.88,5.87,W-ALL,discovery,SL,1,,0.1318,0.3343,0.1672,435.9670
10084,1782661309,short,35.00,40.86,5.85,W-ALL,discovery,SL,0,,0.2439,0.1116,0.0558,88.8750
10085,1782661347,short,34.94,41.02,6.08,W-ALL,discovery,SL,1,,0.0899,0.4177,0.2089,511.4430
10086,1782661386,short,34.44,41.49,7.04,W-ALL,discovery,SL,1,,0.1178,0.3621,0.1811,455.3190
10087,1782661490,short,34.82,41.10,6.28,W-ALL,discovery,SL,1,,0.0340,0.5288,0.2644,527.5150
10088,1782661595,short,34.86,40.94,6.08,W-ALL,discovery,SL,1,,0.1318,0.3343,0.1672,350.9740
10089,1782661694,short,34.91,40.99,6.08,W-ALL,discovery,SL,0,,0.2298,0.1394,0.0697,88.8750
10090,1782661783,short,34.80,41.06,6.26,W-ALL,discovery,SL,0,,0.2579,0.0837,0.0418,0.0000
10091,1782661825,short,34.43,41.26,6.83,W-ALL,discovery,SL,1,,0.1738,0.0557,0.0279,0.0000
10092,1782661843,short,34.48,41.17,6.69,W-ALL,discovery,SL,1,,0.1458,0.0000,0.0000,0.0000
10093,1782661861,short,34.63,41.19,6.56,W-ALL,discovery,SL,1,,0.0340,0.5010,0.2505,174.6970
10094,1782661884,short,34.46,41.32,6.85,W-ALL,discovery,TP,0,1.9055,,,,
10095,1782661909,short,34.37,41.46,7.09,W-ALL,discovery,TP,0,1.8647,,,,
10096,1782661949,short,34.61,41.39,6.79,W-ALL,discovery,TP,0,1.9461,,,,
10097,1782661953,short,34.99,40.86,5.87,W-ALL,discovery,TP,0,1.9461,,,,
10098,1782661965,short,34.95,41.22,6.27,W-ALL,discovery,TP,0,1.9868,,,,
10099,1782661974,short,35.09,40.94,5.85,W-ALL,discovery,TP,0,1.9055,,,,
10100,1782662025,short,34.49,41.36,6.88,W-ALL,discovery,SL,1,,0.0061,0.5565,0.2782,174.6970
10101,1782662025,short,35.23,40.72,5.49,W-ALL,discovery,SL,1,,0.1038,0.3621,0.1810,102.5010
10102,1782662027,short,35.61,40.30,4.69,W-ALL,discovery,SL,1,,0.1878,0.1951,0.0976,54.5530
10103,1782662038,short,35.65,40.34,4.70,W-ALL,discovery,SL,0,,0.2439,0.0837,0.0418,20.4010
10104,1782662058,short,36.15,40.09,3.94,W-ALL,discovery,SL,0,,0.2719,0.0279,0.0139,0.0000
10105,1782662082,short,35.92,40.17,4.26,W-ALL,discovery,SL,0,,0.2158,0.0279,0.0139,0.0000
10106,1782662099,short,35.88,40.31,4.42,W-ALL,discovery,SL,1,,0.1038,0.1393,0.0696,46.0670
10107,1782662145,short,35.55,40.56,5.01,W-ALL,discovery,SL,1,,0.1738,0.0000,0.0000,0.0000
10108,1782662200,short,35.32,40.92,5.61,W-ALL,discovery,SL,1,,0.0479,0.1113,0.0557,0.0000
10109,1782662281,short,35.42,40.85,5.42,W-ALL,discovery,TP,0,1.8647,,,,
10110,1782662302,short,35.57,40.80,5.23,W-ALL,discovery,TP,0,1.9326,,,,
10111,1782662341,short,35.43,41.06,5.63,W-ALL,discovery,TP,0,1.9597,,,,
10112,1782662384,short,35.25,41.27,6.02,W-ALL,discovery,TP,0,1.9868,,,,
10113,1782662391,short,35.20,41.35,6.15,W-ALL,discovery,TP,0,2.0139,,,,
10114,1782662398,short,35.64,40.98,5.34,W-ALL,discovery,TP,0,2.0003,,,,
10115,1782662401,short,36.32,40.16,3.84,W-ALL,discovery,TP,0,2.1221,,,,
10116,1782662402,short,36.36,40.17,3.81,W-ALL,discovery,TP,0,2.0680,,,,
10117,1782662402,short,36.01,40.30,4.29,W-ALL,discovery,TP,0,2.0680,,,,
10118,1782662417,short,36.03,40.45,4.42,W-ALL,discovery,TP,0,1.9733,,,,
10119,1782662419,short,36.07,40.45,4.38,W-ALL,discovery,TP,0,1.9868,,,,
10120,1782662443,short,35.83,40.89,5.06,W-ALL,discovery,TP,0,2.0274,,,,
10121,1782662451,short,35.93,40.85,4.92,W-ALL,discovery,TP,0,2.0680,,,,
10122,1782662487,short,35.80,41.01,5.21,W-ALL,discovery,TP,0,2.0139,,,,
10123,1782662506,short,36.00,40.78,4.78,W-ALL,discovery,TP,0,2.0274,,,,
10124,1782662526,short,35.91,40.76,4.85,W-ALL,discovery,TP,0,1.9190,,,,
10125,1782662560,short,35.92,40.66,4.74,W-ALL,discovery,TP,0,2.0410,,,,
10126,1782662595,short,35.40,41.24,5.84,W-ALL,discovery,TP,0,2.0139,,,,
10127,1782662663,short,35.53,41.07,5.53,W-ALL,discovery,TP,0,2.0274,,,,
10128,1782662717,short,35.25,41.22,5.97,W-ALL,discovery,TP,0,1.9868,,,,
10129,1782662764,short,35.46,40.86,5.40,W-ALL,discovery,TP,0,2.0951,,,,
10130,1782662790,short,35.84,40.69,4.85,W-ALL,discovery,TP,0,2.0410,,,,
10131,1782662827,short,35.44,41.04,5.61,W-ALL,discovery,TP,0,2.0815,,,,
10132,1782662855,short,35.30,41.16,5.86,W-ALL,discovery,TP,0,2.0410,,,,
10133,1782662946,short,35.13,41.15,6.02,W-ALL,discovery,TP,0,1.9326,,,,
10134,1782662959,short,34.73,41.38,6.65,W-ALL,discovery,TP,0,1.8511,,,,
10135,1782662959,short,34.52,41.49,6.97,W-ALL,discovery,TP,0,1.8104,,,,
10136,1782662965,short,34.61,41.17,6.56,W-ALL,discovery,TP,0,1.8376,,,,
10137,1782662972,short,34.63,41.21,6.58,W-ALL,discovery,TP,0,1.7832,,,,
10138,1782663017,short,34.23,41.74,7.52,W-ALL,discovery,TP,0,1.7832,,,,
10139,1782663027,short,34.51,41.44,6.94,W-ALL,discovery,TP,0,1.7560,,,,
10140,1782663047,short,34.71,41.36,6.65,W-ALL,discovery,TP,0,1.7287,,,,
10141,1782663078,short,34.72,41.37,6.65,W-ALL,discovery,TP,0,1.7968,,,,
10142,1782663134,short,34.68,41.55,6.87,W-ALL,discovery,TP,0,1.8376,,,,
10143,1782663201,short,35.02,41.26,6.25,W-ALL,discovery,TP,0,1.8511,,,,
10144,1782663311,short,35.18,41.16,5.97,W-ALL,discovery,TP,0,1.7015,,,,
10145,1782663345,short,35.48,40.88,5.40,W-ALL,discovery,TP,0,1.7151,,,,
10146,1782663358,short,35.00,41.21,6.21,W-ALL,discovery,TP,0,1.7287,,,,
10147,1782663423,short,35.11,41.25,6.15,W-ALL,discovery,TP,0,1.8783,,,,
10148,1782663485,short,34.97,41.45,6.49,W-ALL,discovery,TP,0,1.9326,,,,
10149,1782663541,short,34.97,41.33,6.36,W-ALL,discovery,TP,0,1.9461,,,,
10150,1782663649,short,35.17,41.35,6.18,W-ALL,discovery,TP,0,1.8104,,,,
10151,1782663736,short,34.76,41.60,6.84,W-ALL,discovery,TP,0,1.9055,,,,
10152,1782663791,short,35.16,40.93,5.77,W-ALL,discovery,TP,0,1.7287,,,,
10153,1782663819,short,35.05,41.14,6.10,W-ALL,discovery,TP,0,1.7015,,,,
10154,1782663855,short,34.85,41.27,6.43,W-ALL,discovery,TP,0,1.6469,,,,
10155,1782663891,short,35.01,41.32,6.31,W-ALL,discovery,TP,0,1.6060,,,,
10156,1782663912,short,35.04,41.20,6.16,W-ALL,discovery,TP,0,1.5787,,,,
10157,1782663927,short,35.31,40.98,5.67,W-ALL,discovery,TP,0,1.5650,,,,
10158,1782663946,short,36.18,40.39,4.21,W-ALL,discovery,TP,0,1.4419,,,,
10159,1782663947,short,36.10,40.22,4.12,W-ALL,discovery,TP,0,1.3596,,,,
10160,1782663948,short,36.37,40.08,3.71,W-ALL,discovery,TP,0,1.3596,,,,
10161,1782663952,short,35.80,40.50,4.70,W-ALL,discovery,TP,0,1.3184,,,,
10162,1782663953,short,35.79,40.36,4.57,W-ALL,discovery,SL,1,,0.3857,0.9796,0.4898,1578.9160
10163,1782663956,short,35.65,40.59,4.94,W-ALL,discovery,SL,1,,0.4562,0.8402,0.4201,1291.0760
10164,1782663956,short,35.60,40.47,4.87,W-ALL,discovery,SL,1,,0.4844,0.7844,0.3922,1148.1630
10165,1782663961,short,36.03,40.09,4.07,W-ALL,discovery,SL,1,,0.4139,0.9239,0.4619,1448.2590
10166,1782663970,short,35.91,40.31,4.40,W-ALL,discovery,TP,0,1.3047,,,,
10167,1782663989,short,35.84,40.45,4.61,W-ALL,discovery,SL,1,,0.4703,0.8123,0.4062,1210.8440
10168,1782664002,short,36.42,39.92,3.50,W-ALL,discovery,SL,1,,0.4562,0.8402,0.4201,1271.5040
10169,1782664023,short,36.07,40.24,4.18,W-ALL,discovery,SL,1,,0.4703,0.8123,0.4062,1210.8440
10170,1782664047,short,36.19,40.17,3.98,W-ALL,discovery,TP,0,1.3322,,,,
10171,1782664074,short,36.31,40.08,3.78,W-ALL,discovery,SL,1,,0.5127,0.7286,0.3643,959.3620
10172,1782664080,short,36.40,39.72,3.32,W-ALL,discovery,SL,1,,0.4562,0.8402,0.4201,1224.1960
10173,1782664097,short,36.20,40.16,3.97,W-ALL,discovery,SL,1,,0.4421,0.8681,0.4341,1239.4170
10174,1782664126,short,36.15,40.25,4.09,W-ALL,discovery,SL,1,,0.4280,0.8960,0.4480,1304.1040
10175,1782664170,short,35.72,40.53,4.81,W-ALL,discovery,TP,0,1.3047,,,,
10176,1782664200,short,35.85,40.57,4.72,W-ALL,discovery,TP,0,1.4008,,,,
10177,1782664217,short,36.20,40.47,4.27,W-ALL,discovery,TP,0,1.3871,,,,
10178,1782664230,short,36.21,40.35,4.14,W-ALL,discovery,TP,0,1.3047,,,,
10179,1782664244,short,36.47,40.34,3.87,W-ALL,discovery,SL,1,,0.4703,0.8123,0.4062,1183.6470
10180,1782664255,short,36.14,40.46,4.31,W-ALL,discovery,SL,1,,0.4703,0.8123,0.4062,1183.6470
10181,1782664271,short,36.34,40.17,3.82,W-ALL,discovery,SL,1,,0.4703,0.8123,0.4062,1183.6470
10182,1782664282,short,36.53,40.08,3.55,W-ALL,discovery,SL,0,,0.5975,0.5609,0.2805,804.6110
10183,1782664282,short,36.43,40.17,3.74,W-ALL,discovery,SL,0,,0.6400,0.4770,0.2385,733.0260
10184,1782664287,short,36.42,40.25,3.83,W-ALL,discovery,SL,0,,0.6116,0.5330,0.2665,788.4450
10185,1782664295,short,36.62,40.05,3.44,W-ALL,discovery,SL,0,,0.6116,0.5330,0.2665,788.4450
10186,1782664298,short,36.50,40.05,3.55,W-ALL,discovery,SL,0,,0.6116,0.5330,0.2665,788.4450
10187,1782664308,short,36.49,40.15,3.66,W-ALL,discovery,SL,0,,0.6258,0.5050,0.2525,778.0120
10188,1782664347,short,36.56,40.13,3.57,W-ALL,discovery,SL,0,,0.5975,0.5609,0.2805,778.0120
10189,1782664358,short,36.49,40.23,3.74,W-ALL,discovery,SL,0,,0.6825,0.3930,0.1965,475.7440
10190,1782664376,short,36.58,40.00,3.41,W-ALL,discovery,SL,0,,0.5833,0.5889,0.2944,766.7390
10191,1782664394,short,36.92,40.03,3.11,W-ALL,discovery,SL,0,,0.7250,0.3089,0.1545,178.7320
10192,1782664400,short,36.32,40.14,3.82,W-ALL,discovery,SL,0,,0.7392,0.2809,0.1404,143.9880
10193,1782664400,short,36.47,39.76,3.29,W-ALL,discovery,SL,0,,0.7960,0.1686,0.0843,36.5480
10194,1782664402,short,36.53,39.82,3.28,W-ALL,discovery,SL,0,,0.7818,0.1967,0.0983,36.5480
10195,1782664415,short,36.70,39.73,3.03,W-ALL,discovery,SL,0,,0.6825,0.3930,0.1965,449.6730
10196,1782664435,short,36.45,40.03,3.57,W-ALL,discovery,SL,0,,0.6683,0.4210,0.2105,541.2290
10197,1782664450,short,36.64,39.98,3.34,W-ALL,discovery,SL,0,,0.8102,0.1405,0.0703,22.2370
10198,1782664462,short,36.43,40.21,3.78,W-ALL,discovery,SL,0,,0.7676,0.2248,0.1124,22.2370
10199,1782664468,short,36.58,40.00,3.42,W-ALL,discovery,SL,0,,0.7534,0.2528,0.1264,65.6620
10200,1782664477,short,36.63,40.01,3.38,W-ALL,discovery,SL,0,,0.8386,0.0562,0.0281,0.0000
10201,1782664490,short,36.26,40.46,4.21,W-ALL,discovery,SL,0,,0.8244,0.0281,0.0141,0.0000
10202,1782664509,short,36.67,40.04,3.37,W-ALL,discovery,SL,1,,0.5551,0.6168,0.3084,683.8530
10203,1782664539,short,36.78,40.00,3.22,W-ALL,discovery,SL,0,,0.7250,0.1966,0.0983,115.9180
10204,1782664565,short,36.73,39.67,2.94,W-ALL,discovery,SL,0,,0.7676,0.1124,0.0562,0.0000
10205,1782664594,short,37.14,39.43,2.29,W-ALL,discovery,SL,0,,0.7250,0.1685,0.0842,90.1610
10206,1782664623,short,36.69,39.70,3.02,W-ALL,discovery,SL,0,,0.7392,0.1404,0.0702,61.0610
10207,1782664663,short,37.08,39.57,2.49,W-ALL,discovery,SL,0,,0.6541,0.4209,0.2105,394.8880
10208,1782664685,short,37.26,39.36,2.09,W-ALL,discovery,SL,0,,0.6683,0.3929,0.1965,372.8460
10209,1782664723,short,36.82,39.78,2.96,W-ALL,discovery,SL,0,,0.7108,0.1965,0.0983,61.0610
10210,1782664741,short,36.72,39.79,3.07,W-ALL,discovery,SL,0,,0.7676,0.0843,0.0421,0.0000
10211,1782664770,short,36.96,39.69,2.73,W-ALL,discovery,SL,0,,0.6825,0.3649,0.1825,225.1810
10212,1782664814,short,36.57,39.72,3.14,W-ALL,discovery,SL,0,,0.7534,0.0281,0.0140,0.0000
10213,1782664873,short,36.72,39.45,2.73,W-ALL,discovery,SL,0,,0.6541,0.4209,0.2105,243.6840
10214,1782664900,short,36.78,39.46,2.68,W-ALL,discovery,SL,1,,0.5551,0.6168,0.3084,320.1580
10215,1782664900,short,37.08,39.32,2.24,W-ALL,discovery,SL,1,,0.5268,0.6726,0.3363,330.4580
10216,1782664915,short,37.16,39.68,2.51,W-ALL,discovery,SL,1,,0.4562,0.8122,0.4061,554.7430
10217,1782664927,short,36.52,40.14,3.62,W-ALL,discovery,SL,1,,0.4280,0.8680,0.4340,619.4300
10218,1782664952,short,36.45,40.30,3.85,W-ALL,discovery,SL,1,,0.5127,0.7006,0.3503,330.4580
