ts,bucket_id,P1.01,P1.02,P1.03,P1.04,P1.05,P1.06,P1.07,P1.08,P1.09,P1.10,P1.11,P2.01,P2.02,P2.03,P2.04,P2.05,P2.06,P2.07,P2.08,P2.09,P2.10,P2.11,P3.01,P3.02,P3.03,P3.04,P3.05,P3.06,P3.07,P3.08,P3.09,P3.10,P4.01,P4.02,P4.03,P4.04,P4.05,P4.09,P4.10,S.01,S.02,S.03,S.04,S.05,S.06,S.07,S.08,S.09,S.10,S.11,S.12,S.13,S.14,p5_up,p5_dn,p5_spr,p6_up,p6_dn,p6_spr,p7_up,p7_dn,p7_spr,phase_dom_up,phase_dom_dn,p9_bull,p9_bear,p9_sum,p0_bull,p0_bear,p0_sum,cross1_level,cross1_dir,cross1_ago,cross2_level,cross2_dir,cross2_ago,leg1_long,leg1_short,leg2_long,leg2_short,leg3_long,leg3_short,leg4_long,leg4_short,fire_long,fire_short,fwd30_mfe,fwd30_mae,fwd30_end
1783081074.247,21766,43.061144539279404,56.938855460720596,13.877710921441189,bull,5259.829356788979,8828.752048673734,0.11406716378830102,-0.021097924995171432,2,1,100.0,41.511286047824555,58.48871395217545,16.9774279043509,bear,23116.221849994377,28924.571218712485,0.4213444558967152,-0.019947100899671312,13,3,0.0,51.56014688859219,48.43985311140781,3.120293777184391,buyer,0.9395614701046173,1.0260275408417707,2,0,12,41.443858388086284,11.950358220248617,bull,11.950358220248617,0.0,11.950358220248617,55.325732501151016,0,16,503.07299995422363,123511.28000000003,65190.9 | 58320.4,-6870.440000000017,-3420.340000001712,5700.4299999987325,8383.199999994933,7460.989999998212,10042.979999997166,0.9395614701046173,1.0260275408417707,346.4965537121712,-0.14729348226341543,30.467,42.992,-12.525,62.12,52.389,9.732,7.413,4.619,2.793,STARTDUR,STARTDUR,-3.045,3.056,0.01,-13.128,9.381,-3.747,0.0,down,7.245,,,,False,False,False,False,True,True,False,False,False,False,0.0492,-0.2336,0.0369
1783081113.263,21767,51.58912393023169,48.41087606976831,3.17824786046339,bear,5259.829356788979,6954.962918394096,0.09850603183442537,-0.022532609557312577,1,1,50.0,33.46363296022982,66.53636703977017,33.07273407954035,bear,20528.680980272882,35382.64121871249,0.45089612335266005,-0.023341059853893967,12,2,0.0,47.8310492787034,52.1689507212966,4.337901442593206,seller,0.9158058622848546,1.061594857920429,3,0,11,18.274623647205317,7.17021493214917,bull,7.17021493214917,0.0,7.17021493214917,55.325732501151016,0,16,494.37400007247925,124000.45000000003,68697.3 | 55303.2,-13394.0900000002,-2313.6151154190993,5696.999999998733,8528.186993705698,7935.279999996945,8603.522109126587,0.9158058622848546,1.061594857920429,349.44509463426857,-0.23315744263099492,34.92,37.409,-2.49,58.974,54.07,4.904,6.106,8.52,-2.414,STARTDUR,STARTDUR,-13.198,-7.097,-20.294,-18.535,3.974,-14.56,0.0,down,8.245,,,,False,False,False,True,True,True,False,False,False,False,0.123,-0.1722,0.0861
1783081126.315,21768,43.58529522967169,56.414704770328306,12.829409540656616,bull,6966.777970061249,4935.787385806338,0.09558406728846562,-0.007735323984298527,0,1,100.0,31.52047600847515,68.47952399152484,36.9590479830497,bear,17795.256512859673,39870.50260543971,0.46308737948553014,-0.025462456152226455,11,2,0.0,46.04466289534565,53.95533710465435,7.910674209308693,seller,0.8728530668281433,1.0999329974806087,4,0,15,22.153994049845636,4.302128959289502,bull,4.302128959289502,0.0,4.302128959289502,55.325732501151016,0,16,463.0930001735687,124524.57500000004,72211.0 | 52313.5,-19897.48499999981,-1223.2716844448478,5877.552240844315,8814.376074708678,7834.219999996945,8080.9800000008945,0.8728530668281433,1.0999329974806087,377.0713551718288,-0.29444239970556874,39.141,32.576,6.565,55.905,55.53,0.375,4.954,11.894,-6.94,STARTDUR,STARTDUR,-11.061,-4.96,-16.02,-18.595,3.914,-14.681,0.0,down,9.245,,,,False,False,False,True,True,True,False,False,False,False,0.16,-0.1354,0.123
1783081136.329,21769,43.585295229671644,56.41470477032835,12.829409540656705,bull,3813.327593878895,4935.787385806338,0.07007242400976334,-0.00653307386262108,9,0,50.0,21.025770016986353,78.97422998301364,57.948459966027286,bear,17795.256512859673,43518.752981621874,0.4910692431190953,-0.030202190494397423,10,2,0.0,43.26718274106947,56.73281725893054,13.465634517861064,seller,0.8600346297077778,1.060734817148542,3,0,14,38.95492144474926,2.581277375573701,bull,2.581277375573701,0.0,2.581277375573701,55.325732501151016,0,16,412.4189999103546,124858.17500000002,72705.8 | 52152.3,-20553.485000000197,-4552.599433702451,4847.770566297475,7598.779999999031,9089.89999999836,7909.250000000596,0.8600346297077778,1.060734817148542,418.8861012507923,-0.35582822085890337,45.249,27.132,18.117,50.771,55.212,-4.441,3.98,17.656,-13.676,STARTDUR,STARTDUR,-17.697,-11.596,-29.292,-19.404,3.105,-16.299,0.0,down,10.245,,,,False,False,False,True,True,True,False,False,False,False,0.234,-0.0616,0.197
1783081145.731,21770,43.58529522967169,56.414704770328306,12.829409540656616,bull,3813.327593878895,4935.787385806338,0.06991650948259852,0.00018382395680769707,8,0,50.0,21.025770016986353,78.97422998301364,57.948459966027286,bear,11586.251512859671,43518.752981621874,0.4403587766560205,-0.030407720780468234,9,2,50.0,42.19755996173105,57.802440038268955,15.604880076537903,seller,0.8393008266445467,1.084209673186109,3,0,13,33.92005932217467,1.5487664253442206,bull,1.5487664253442206,0.0,1.5487664253442206,55.325732501151016,0,16,408.4170000553131,125136.61,76512.7 | 48623.9,-27888.79,-8324.579999998768,3421.200000000149,6810.439999999031,9873.819999998363,8682.399999999587,0.8393008266445467,1.084209673186109,435.86896748269106,-0.3433476394849799,50.328,22.67,27.657,46.496,54.901,-8.406,3.177,22.428,-19.251,BEFORE,STARTDUR,-29.012,-1.35,-30.362,-11.31,5.572,-5.737,0.0,down,11.245,,,,False,False,False,True,False,True,False,False,False,False,0.16,-0.1354,0.123
1783081167.195,21771,43.58529522967169,56.414704770328306,12.829409540656616,bull,3813.327593878895,4935.787385806338,0.06977412214525876,0.015565162763988779,7,0,50.0,14.353444618171904,85.6465553818281,71.29311076365619,bear,11586.251512859671,43518.752981621874,0.4394619711068555,-0.031781153805643454,8,1,50.0,41.09357688134034,58.90642311865966,17.812846237319313,seller,0.8502112960773436,1.0852882068346894,3,0,12,51.5703824247356,0.9292598552065323,bull,0.9292598552065323,0.0,0.9292598552065323,55.325732501151016,0,16,377.2649998664856,125391.975,76843.0 | 48548.9,-28294.104999999778,-13567.089999999855,2556.4999999997767,6200.689999998287,11156.14999999881,11168.129999999106,0.8502112960773436,1.0852882068346894,449.8915137183192,-0.343600441771998,55.785,18.683,37.102,41.718,53.872,-12.154,2.497,27.445,-24.949,BEFORE,STARTDUR,-32.901,-5.238,-38.138,-11.763,5.119,-6.644,0.0,down,12.245,,,,False,False,False,True,False,True,False,False,False,False,0.2463,-0.0616,0.2463
1783081198.815,21772,28.45751990341624,71.54248009658376,43.08496019316752,bull,3813.327593878895,9586.742429163938,0.10661568784396823,-0.007211428438410496,15,1,0.0,18.933366168863312,81.06663383113668,62.13326766227336,bear,8679.986469501671,43518.752981621874,0.41531159923788913,-0.025554341931241318,7,1,100.0,45.40549462795721,54.59450537204279,9.189010744085579,seller,0.8668692818906397,1.0472603302985841,4,0,11,75.342776868559,67.99298794229038,bull,67.99298794229038,0.0,67.99298794229038,67.99298794229038,0,16,373.90000009536743,125685.725,75392.1 | 50293.6,-25098.474999999977,-15080.780000000486,2569.620000000113,6061.869999998509,11310.409999999853,12401.859999999255,0.8668692818906397,1.0472603302985841,451.93981409814984,-0.38022813688213203,58.557,16.446,42.111,39.493,54.987,-15.494,1.949,28.567,-26.618,BEFORE,STARTDUR,-20.891,6.772,-14.119,-7.097,9.785,2.687,0.0,up,7.288,,,,False,False,False,True,False,True,False,True,False,False,0.2462,-0.0739,0.2093
1783081217.931,21773,51.214491528674344,48.785508471325656,2.428983057348688,bear,10873.25259387901,9586.742429163938,0.16250276416032391,0.019616150420504526,15,2,100.0,18.933366168863312,81.06663383113668,62.13326766227336,bear,8679.986469501671,37164.93298162187,0.3641216004756864,-0.022483066107587907,6,0,50.0,42.536148900798196,57.463851099201804,14.927702198403603,seller,0.8723786187737941,1.095168907292268,5,0,10,11.282676376246965,40.79579276537423,bull,40.79579276537423,0.0,40.79579276537423,67.99298794229038,0,16,380.6630001068115,125905.51999999999,76098.2 | 49807.3,-26290.890000000203,-15916.984999998838,2338.1950000004936,5516.109999998734,11369.259999998809,12402.029999999255,0.8723786187737941,1.095168907292268,438.80755076969575,-0.2578902124524229,61.406,13.843,47.563,37.042,54.029,-16.986,1.552,32.129,-30.577,BEFORE,STARTDUR,-33.704,-6.041,-39.745,-18.375,-1.493,-19.867,0.0,down,7.881,,,,False,False,False,True,False,True,False,True,False,False,0.2462,-0.0739,0.2093
1783081217.932,21774,59.58968029948255,40.41031970051745,19.1793605989651,bear,14136.758152397717,9586.742429163938,0.18809467854698045,0.02541867463869422,14,2,100.0,19.978140947640462,80.02185905235953,60.04371810471907,bear,8679.986469501671,41050.00684760065,0.3942903398663648,-0.020156002967625156,5,0,0.0,38.894001529341864,61.10599847065814,22.211996941316276,seller,0.8585147045941136,1.1464991719588096,6,0,15,0.0,24.477475659224535,bull,24.477475659224535,0.0,24.477475659224535,67.99298794229038,0,16,335.6949999332428,126125.315,79999.9 | 46125.4,-33874.555,-16391.79198361578,1636.1000000001493,4959.238016382581,11213.669999998809,11773.459999999703,0.8585147045941136,1.1464991719588096,925.4138851227985,-0.3191750552418254,64.102,11.561,52.541,34.637,52.698,-18.061,1.262,35.741,-34.48,BEFORE,STARTDUR,-39.19,-11.527,-50.718,-26.194,-9.312,-35.506,0.0,down,8.881,,,,False,False,False,True,False,True,False,True,False,False,0.2709,-0.0493,0.234
1783081226.785,21775,61.94747724502779,38.05252275497221,23.894954490055586,bear,15606.705298056844,9586.742429163938,0.19932408970524984,0.02801413849875639,13,2,100.0,20.412392671051354,79.58760732894865,59.1752146578973,bear,8679.986469501671,38949.46470194007,0.37683198824949277,-0.017432079886208634,4,0,0.0,38.333172851541164,61.666827148458836,23.333654296917672,seller,0.8749910263287148,1.1546554495801604,6,0,14,29.470106737364627,28.839685197907222,bear,28.839685197907222,14.68648539553472,14.153199802372502,67.99298794229038,1,16,312.27999997138977,126394.39499999999,79369.3 | 47025.1,-32344.284999999778,-17363.50500000108,1342.8099999995534,4603.82000000082,10328.600000000148,12981.53500000131,0.8749910263287148,1.1546554495801604,966.9875138355447,-0.29480407812307446,66.302,9.703,56.598,32.671,51.566,-18.895,1.027,38.73,-37.703,BEFORE,STARTDUR,-40.432,-12.77,-53.202,-25.746,-8.865,-34.611,0.0,down,9.881,,,,False,False,False,True,False,True,False,True,False,False,0.308,0.0,0.271
1783081261.024,21776,61.86107120742965,38.13892879257035,23.722142414859306,bear,15606.705298056844,9621.932023345504,0.199224941699293,0.029292311105920597,12,2,0.0,22.582783788243326,77.41721621175668,54.834432423513356,bear,14166.551875318062,33843.13470194017,0.37912182443724396,0.003204596816609362,3,0,100.0,39.26798545643047,60.73201454356953,21.464029087139046,seller,0.9066581210662287,1.1442561729334715,6,0,13,68.90484233355797,39.31126791381903,bull,39.31126791381903,17.303811118744335,22.0074567950747,67.99298794229038,1,16,332.50099992752075,126633.93,76754.9 | 49879.1,-26875.770000000215,-23945.845024587194,1342.8099999995534,4568.940000001863,12770.465024586076,17087.130000002533,0.9066581210662287,1.1442561729334715,946.9544994440226,-0.1598229653307225,67.577,8.264,59.313,31.604,51.083,-19.479,0.819,40.653,-39.835,BEFORE,STARTDUR,-38.837,-11.174,-50.01,-28.267,-11.385,-39.651,0.0,down,10.881,,,,False,False,False,True,False,True,False,True,False,False,0.3078,-0.0493,0.2832
1783081296.652,21777,73.5175569491688,26.482443050831193,47.03511389833761,bear,21117.07529805673,9621.932023345504,0.2422808214578378,0.0335741336751146,11,3,100.0,22.582783788243326,77.41721621175668,54.834432423513356,bear,9872.121875318062,33843.13470194017,0.3445579150633131,0.010822616349109653,2,0,50.0,37.78296808283703,62.21703191716297,24.434063834325936,seller,0.9147563738392849,1.1821793612717357,6,0,12,31.237228734420867,23.586760748291418,bull,23.586760748291418,10.3822866712466,13.20447407704482,67.99298794229038,1,16,347.2039999961853,126873.465,78785.6 | 48087.9,-30697.71499999999,-20605.475000000097,2530.8950000009336,5742.919999999479,12139.23999999798,16740.05000000253,0.9147563738392849,1.1821793612717357,937.7922422209613,-0.24567006510257072,68.85,7.077,61.773,30.448,50.199,-19.752,0.702,42.723,-42.021,BEFORE,STARTDUR,-45.407,-17.744,-63.152,-37.21,-9.547,-46.757,0.0,down,11.881,,,,False,False,False,True,False,True,False,True,False,False,0.3078,-0.0123,0.2832
1783081351.057,21778,81.83891526237062,18.161084737629373,63.67783052474125,bear,21117.07529805673,7606.778124679743,0.22595209115295956,0.03159801351693218,10,3,50.0,29.000868617791976,70.99913138220802,41.99826276441605,bear,16822.681875318063,33843.13470194017,0.39855541097219355,0.03054907421147394,15,1,100.0,36.54249699667916,63.45750300332084,26.915006006641672,seller,0.9450369193925612,1.1569314252706246,6,0,11,86.61954278536037,14.15205644897485,bull,14.15205644897485,6.22937200274796,7.92268444622689,67.99298794229038,1,16,368.38699984550476,127123.645,76095.4 | 51028.3,-25067.134999999966,-14485.73444502196,6449.160000002386,6232.83999999717,11530.549999997982,15637.184445023537,0.9450369193925612,1.1569314252706246,932.38521005204,-0.13515173854281784,69.104,6.199,62.905,30.274,50.552,-20.278,0.623,43.25,-42.627,BEFORE,STARTDUR,-46.979,-19.316,-66.296,-39.94,-12.277,-52.217,-50.0,down,7.406,0.0,down,12.881,False,True,False,True,False,True,False,True,False,True,0.2707,-0.0984,0.123
1783081426.328,21779,71.5017938499706,28.498206150029404,43.00358769994119,bear,21117.07529805673,8416.55478451826,0.2320036170407274,0.018187974374629007,9,4,0.0,35.61578655455348,64.38421344544652,28.768426890893036,bear,15046.870215478835,33843.13470194017,0.3840590522149321,0.036488152976365026,14,1,100.0,38.340617167466455,61.65938283253354,23.318765665067083,seller,0.9065142703360635,1.1490447343232553,5,0,10,61.73101751692218,8.49123386938491,bull,8.49123386938491,3.7376232016487756,4.753610667736135,67.99298794229038,1,16,436.35700011253357,127298.14500000002,77235.9 | 50062.2,-27173.705000000016,-11705.208004868633,7925.940000001268,6716.349999997394,11364.398004865287,14983.100000002009,0.9065142703360635,1.1490447343232553,871.8505277632024,-0.1474020390615285,67.618,6.179,61.439,31.771,52.452,-20.681,0.611,41.369,-40.758,BEFORE,STARTDUR,-40.771,-6.774,-47.545,-30.831,-0.001,-30.832,-50.0,up,7.896,0.0,down,13.881,False,False,False,False,False,True,False,True,False,False,0.2583,-0.1107,0.1107
1783081503.6,21780,63.71087644918272,36.28912355081728,27.421752898365437,bear,21117.07529805673,12028.089978235228,0.2600382463105915,0.008939930307022101,8,5,0.0,37.390154657560096,62.609845342439904,25.219690684879815,bear,16244.175021761355,27200.884701940176,0.3408454007466071,0.03882251059483958,13,1,100.0,40.02777706140249,59.97222293859751,19.944445877195015,seller,0.957208317385006,1.165287674696521,5,0,9,60.00361855444988,5.094740321630947,bull,5.094740321630947,2.2425739209892654,2.852166400641681,67.99298794229038,1,16,484.3489999771118,127462.65500000003,73799.1 | 53663.6,-20135.51500000003,-11516.050000000636,8160.600000002014,6137.779999997468,10309.839999997883,15504.590000002234,0.957208317385006,1.165287674696521,861.576939420212,0.0,65.67,6.653,59.016,33.777,54.594,-20.817,0.553,38.753,-38.199,BEFORE,STARTDUR,-35.145,-1.148,-36.293,-34.424,-3.595,-38.019,-50.0,up,8.896,0.0,down,14.881,False,False,False,False,False,True,False,True,False,False,0.246,-0.123,0.2337
1783081582.322,21781,57.629927695036166,42.370072304963834,15.25985539007233,bear,21117.07529805673,14571.773489369307,0.2796117540180681,-0.005129241464687593,7,5,0.0,40.493973718543245,59.506026281456755,19.012052562913517,bear,16244.175021761355,27200.884701940176,0.3403794116509532,0.03917164417407641,12,1,50.0,41.587064899501044,58.412935100498956,16.825870200997905,seller,0.9960364526921525,1.1727496260384829,5,0,8,63.851716798103354,3.0568441929785677,bull,3.0568441929785677,1.3455443525935593,1.7112998403850082,67.99298794229038,1,16,528.2130000591278,127637.15500000003,72112.2 | 55525.0,-16587.24499999977,-7594.919296637774,9393.31070336319,5590.359999997542,8541.219999997387,14037.370000001116,0.9960364526921525,1.1727496260384829,853.8731539177534,-0.12288031457359833,62.969,8.045,54.924,36.354,56.802,-20.448,0.677,35.154,-34.477,BEFORE,STARTDUR,-29.773,4.224,-25.549,-34.481,-3.652,-38.133,-50.0,up,9.896,,,,False,False,False,False,False,True,False,True,False,False,0.283,-0.0984,0.283
1783081680.106,21782,57.62992769503619,42.37007230496381,15.259855390072374,bear,19819.89189295155,14571.773489369307,0.2691912281904384,-0.01202162021414135,6,5,50.0,55.266672350750326,44.733327649249674,10.533344701500646,bull,21512.985021761357,23870.86810704554,0.35522953099090554,0.046687292310378804,11,1,100.0,44.82812398551229,55.17187601448771,10.343752028975416,seller,1.0331161078648927,1.1461914163726294,5,0,7,65.66117164990081,1.8341065157871408,bull,1.8341065157871408,0.8073266115561355,1.0267799042310053,67.99298794229038,1,16,605.8589999675751,127759.23500000003,70240.4 | 57518.8,-12721.624999999774,-7048.98276358351,10505.120000001418,5539.599999996052,8444.609999994856,14649.092763586124,1.0331161078648927,1.1461914163726294,834.4769309277044,-0.02458512599876585,57.09,13.287,43.803,41.051,57.794,-16.743,1.859,28.919,-27.06,BEFORE,STARTDUR,3.442,-10.977,-7.535,-18.495,-11.874,-30.369,-50.0,up,10.896,,,,False,False,False,False,False,True,False,True,False,False,0.2459,-0.1598,0.1844
1783081771.705,21783,55.417164565520714,44.582835434479286,10.834329131041432,bear,19819.89189295155,14571.773489369307,0.26893424877841493,-0.01776205997017743,5,5,50.0,52.478782357522306,47.521217642477694,4.9575647150446045,bull,21512.985021761357,23968.558107045545,0.3556543278336392,0.034718256069939925,10,1,0.0,45.887516642085124,54.112483357914876,8.224966715829751,seller,1.0321276253921245,1.097568584115086,4,0,6,18.300549335513423,1.1004639094722843,bull,1.1004639094722843,0.48439596693368125,0.6160679425386032,67.99298794229038,1,16,658.441999912262,127881.31500000005,70338.1 | 57543.2,-12794.92499999977,-7335.485367610359,10892.981626097566,5711.023006287077,9064.80999999508,14874.679999999924,1.0321276253921245,1.097568584115086,827.293520588924,-0.06150061500614657,52.621,17.286,35.336,44.764,58.581,-13.817,2.615,24.133,-21.518,BEFORE,STARTDUR,-13.353,6.302,-7.051,-26.095,-2.436,-28.531,-50.0,up,11.896,,,,False,False,False,False,False,True,False,False,False,False,0.3446,-0.0615,0.2831
1783081864.96,21784,61.021026424464885,38.978973575535115,22.04205284892977,bear,22811.90327967941,14571.773489369307,0.29220348547783803,-0.011535425743323528,4,6,100.0,59.53363207075001,40.46636792924999,19.06726414150002,bull,21512.985021761357,19480.696720318323,0.3204205076350949,0.032972026563491116,9,1,50.0,46.011424415077876,53.98857558492212,7.977151169844237,seller,1.0387508883938081,1.0442300188738494,3,0,5,41.36264685200428,0.6602783456833706,bull,0.6602783456833706,0.29063758016020874,0.3696407655231619,67.99298794229038,1,16,738.6449999809265,127937.13500000004,68842.3 | 59094.9,-9747.405000000224,-7907.602240844331,11036.527759154047,6000.739999995582,9746.319999995303,15198.549999998657,1.0387508883938081,1.0442300188738494,794.5581657481038,-0.024609326934903437,47.815,21.972,25.843,48.152,58.318,-10.166,4.033,19.71,-15.677,STARTDUR,STARTDUR,-12.566,7.09,-5.476,-28.987,-5.327,-34.314,-50.0,up,12.896,,,,False,False,False,False,True,True,False,False,False,False,0.3692,-0.0615,0.2954
1783081921.222,21785,59.1909572089777,40.8090427910223,18.381914417955404,bear,22811.90327967941,15727.604029076676,0.3011064734676692,-0.02057709368021239,3,6,0.0,63.71373394495979,36.28626605504021,27.427467889919587,bull,25675.75948205203,14622.866720318216,0.3148503462739042,0.03455196169181129,8,1,100.0,48.429135543369064,51.57086445663093,3.1417289132618595,seller,1.0907197921945018,1.0436855193291004,4,0,4,66.3697753629941,0.39616700741002236,bull,0.39616700741002236,0.17438254809612524,0.22178445931389712,67.99298794229038,1,16,784.8929998874664,127992.95500000003,66679.4 | 61313.5,-5365.904999999773,-5272.830000000067,11936.359999997618,6358.869999997616,8017.469999995079,15550.590000000222,1.0907197921945018,1.0436855193291004,753.7937002353972,0.08619628124616105,42.776,27.51,15.266,51.099,56.556,-5.457,6.125,15.934,-9.808,STARTDUR,STARTDUR,-8.352,11.304,2.952,-27.666,-4.006,-31.672,-50.0,up,13.896,,,,False,False,False,False,True,True,False,False,False,False,0.3322,-0.0984,0.3199
1783081991.028,21786,55.252834067295844,44.747165932704156,10.505668134591684,bear,22811.90327967941,18474.49164422995,0.3222899000904571,-0.028065234311120336,2,6,0.0,63.71373394495979,36.28626605504021,27.427467889919587,bull,25675.75948205203,14622.866720318216,0.3145791788428395,0.028488152534961106,7,1,50.0,49.60597811807246,50.39402188192754,0.7880437638550841,seller,1.1196543654145532,1.0233239584778901,4,0,3,72.26798153985928,0.23770020444601345,bull,0.23770020444601345,0.10462952885767515,0.1330706755883383,67.99298794229038,1,16,845.297000169754,128103.28500000003,63679.5 | 64423.7,744.205000000009,-3603.527499666943,13206.679999998065,6515.029999997616,8019.579999995227,15305.657499667397,1.1196543654145532,1.0233239584778901,708.4352214088872,-0.012304663467442974,38.389,32.546,5.842,53.56,54.585,-1.025,8.051,12.869,-4.818,STARTDUR,STARTDUR,-5.794,13.861,8.067,-23.283,3.543,-19.739,-50.0,up,14.896,,,,False,False,False,False,True,True,False,False,False,False,0.3815,-0.0738,0.2953
1783082033.051,21787,62.267310980986615,37.732689019013385,24.534621961973222,bear,22811.90327967941,18474.49164422995,0.3221495259654736,-0.025886582084424195,1,6,50.0,68.54845743750393,31.451542562496073,37.096914875007855,bull,33257.16448205203,14622.866720318216,0.37359835809067354,0.029745772761471556,15,1,100.0,49.03662695093376,50.96337304906624,1.9267460981324813,seller,1.1338221344024395,1.011546323098997,4,0,2,94.60679008609743,0.14262012266760807,bull,0.14262012266760807,0.06277771731460509,0.07984240535300298,67.99298794229038,1,16,865.8560001850128,128159.10500000003,60257.8 | 67901.3,7643.485000000015,1113.320000000309,14589.619999997021,6533.219999997616,6411.909999995227,13597.609999999104,1.1338221344024395,1.011546323098997,697.1818209101335,0.14776505356483755,34.519,37.003,-2.484,55.237,52.626,2.611,10.245,10.372,-0.127,STARTDUR,STARTDUR,-7.169,12.487,5.318,-21.157,5.669,-15.488,,,,,,,False,False,True,False,True,True,False,False,False,False,0.2951,-0.1598,0.209
1783082132.395,21788,53.26019967292126,46.73980032707874,6.52039934584252,bear,22811.90327967941,13823.53660087235,0.2859836098703616,-0.0225456505478339,0,5,50.0,62.53849240689182,37.46150759310818,25.076984813783643,bull,31870.454525409932,19090.886720318216,0.39781447638698836,0.015073266123020861,14,1,0.0,51.54961841568226,48.45038158431774,3.099236831364527,buyer,1.0824205376418066,1.0121668185224402,3,0,1,43.853401233385,0.08557207360056483,bull,0.08557207360056483,0.037666630388763056,0.04790544321180178,39.31126791381903,1,16,933.579999923706,128103.28500000003,62749.9 | 65353.4,2603.4850000000297,4247.770000000717,15663.309999996758,6923.979999995827,6758.649999992844,11580.869999999028,1.0824205376418066,1.0121668185224402,686.3486241162618,0.04924895345974668,31.679,40.443,-8.765,56.947,51.112,5.835,11.374,8.445,2.929,STARTDUR,STARTDUR,-4.414,15.242,10.828,-17.093,9.733,-7.36,,,,,,,False,False,False,False,True,True,False,False,False,False,0.4061,-0.0738,0.3077
1783082185.241,21789,39.778154865857104,60.221845134142896,20.443690268285785,bull,15751.978279679293,17681.755775657333,0.26110380653811677,-0.026224578721842785,3,5,0.0,68.55924818605065,31.44075181394935,37.1184963721013,bull,33157.57535062409,19090.886720318216,0.40803914722495377,0.010554252028438493,13,1,100.0,58.632369339226045,41.367630660773955,17.264738678452083,buyer,1.145626510486132,0.9715166998907648,3,0,0,65.11308300515303,0.051343244160338905,bull,0.051343244160338905,0.022599978233257833,0.02874326592708107,39.31126791381903,1,16,967.3099999427795,128047.67000000001,58446.8 | 69600.9,11154.08000000025,4217.569999998443,15929.979999995829,6994.449999995454,6930.299999994184,11776.559999998657,1.145626510486132,0.9715166998907648,669.6763200525311,0.06156119182467023,27.434,46.579,-19.144,57.676,46.621,11.055,14.89,6.801,8.089,STARTDUR,STARTDUR,8.879,28.535,37.413,6.161,8.779,14.939,0.0,up,7.67,,,,False,False,True,False,True,True,False,False,False,False,0.3937,-0.0861,0.2953
1783082252.033,21790,36.604275940047316,63.395724059952684,26.79144811990537,bull,11679.27714565914,17681.755775657333,0.2293973084604077,-0.024410886555181942,2,5,50.0,75.04879623425974,24.95120376574026,50.09759246851948,bull,33157.57535062409,15205.81285433943,0.3778624243900413,0.0030133315731933944,12,0,50.0,60.68060500496249,39.31939499503751,21.361210009924967,buyer,1.1625754731956925,0.9006711351697193,2,0,14,52.699704890812825,0.03080594649620334,bull,0.03080594649620334,0.013559986939954699,0.017245959556248643,39.31126791381903,1,16,1034.101000070572,127992.05500000002,54226.8 | 73765.3,19538.524999999965,2388.629999998964,16038.34999999583,7445.679999996944,7996.039999995151,13099.359999998656,1.1625754731956925,0.9006711351697193,179.7097561240813,0.02463054187191628,23.318,52.806,-29.488,57.224,41.679,15.546,19.458,5.515,13.942,STARTDUR,BEFORE,14.735,34.39,49.125,0.691,20.346,21.037,0.0,up,8.67,,,,False,False,True,False,True,False,True,False,False,False,0.5048,-0.0246,0.4802
1783082293.264,21791,41.38284495739012,58.61715504260988,17.23431008521976,bull,12458.21486538641,17681.755775657333,0.23568833683355417,-0.013615931029832563,1,5,100.0,71.5109449728923,28.489055027107703,43.021889945784594,bull,33157.57535062409,11023.779999999999,0.34548906120899386,0.003240042440759227,11,0,50.0,59.16618029595785,40.83381970404215,18.332360591915698,buyer,1.15954829503152,0.8755513182306934,2,0,13,41.96485517883716,0.018483567897722004,bull,0.018483567897722004,0.0,0.018483567897722004,39.31126791381903,0,16,1066.4789998531342,127880.62,53160.8 | 74719.8,21558.989999999736,3270.9700000000485,16215.29999999583,8420.744999996645,8915.029999994184,12450.044999998243,1.15954829503152,0.8755513182306934,135.11423684990785,0.08623875816187407,20.425,56.995,-36.57,57.478,38.577,18.9,22.097,4.427,17.67,STARTDUR,BEFORE,9.819,29.475,39.294,-1.373,18.282,16.909,0.0,up,9.67,,,,False,False,True,False,True,False,True,False,False,False,0.4801,-0.0492,0.3939
1783082409.799,21792,28.249689948450087,71.75031005154992,43.50062010309983,bull,12458.21486538641,17646.566181475766,0.23561847911029699,-0.01645145226972331,0,5,50.0,74.2809204921977,25.7190795078023,48.5618409843954,bull,31838.48494480785,11023.779999999999,0.33546637199578155,0.006960179347542335,10,0,100.0,61.471927148824356,38.528072851175644,22.943854297648713,buyer,1.1416508790565527,0.8825094585016559,2,0,12,52.73842848031614,0.0,bear,0.0,0.0,0.0,0.0,0,16,1148.7750000953674,127769.18500000003,54403.7 | 73365.5,18961.865000000274,12963.900024587205,18125.394999996726,9315.379999997242,6844.5749754075105,7632.299999999254,1.1416508790565527,0.8825094585016559,124.72427316042072,0.08619628124616105,17.606,61.462,-43.856,57.146,34.922,22.225,25.248,3.617,21.631,STARTDUR,BEFORE,18.924,38.579,57.503,5.286,24.942,30.228,0.0,up,10.67,,,,False,False,True,False,True,False,True,False,False,False,0.4552,-0.0246,0.3937
